Tau,Plain Collisions,Slotted Collisions
0.0007750000000000123,786.05,628.65
0.0007760000000000124,787.65,673.65
0.0007770000000000124,787.0,679.45
0.0007780000000000124,789.25,681.1
0.0007790000000000124,790.1,635.55
0.0007800000000000125,791.45,681.75
0.0007810000000000125,788.95,683.3
0.0007820000000000125,791.55,682.15
0.0007830000000000125,790.5,644.75
0.0007840000000000126,792.6,682.55
0.0007850000000000126,790.9,683.9
0.0007860000000000126,793.55,681.05
0.0007870000000000126,792.1,654.7
0.0007880000000000126,790.95,685.1
0.0007890000000000127,793.6,684.55
0.0007900000000000127,792.05,615.6
0.0007910000000000127,796.2,638.6
0.0007920000000000127,794.6,682.75
0.0007930000000000128,793.75,668.9
0.0007940000000000128,795.95,621.0
0.0007950000000000128,794.9,656.6
0.0007960000000000128,794.75,687.9
0.0007970000000000129,799.25,674.55
0.0007980000000000129,797.2,632.0
0.0007990000000000129,797.35,670.5
0.0008000000000000129,795.85,689.35
0.000801000000000013,796.35,685.25
0.000802000000000013,793.1,633.25
0.000803000000000013,796.9,686.0
0.000804000000000013,798.7,691.55
0.0008050000000000131,798.6,690.0
0.0008060000000000131,800.15,643.6
0.0008070000000000131,802.0,693.4
0.0008080000000000131,799.05,691.15
0.0008090000000000132,802.3,692.1
0.0008100000000000132,799.4,654.55
0.0008110000000000132,803.4,694.75
0.0008120000000000132,802.65,695.55
0.0008130000000000133,801.85,697.55
0.0008140000000000133,801.6,662.3
0.0008150000000000133,801.6,697.05
0.0008160000000000133,804.65,697.6
0.0008170000000000134,802.8,699.25
0.0008180000000000134,804.4,669.45
0.0008190000000000134,804.25,695.7
0.0008200000000000134,805.75,677.95
0.0008210000000000135,806.35,633.15
0.0008220000000000135,803.9,666.1
0.0008230000000000135,805.35,695.75
0.0008240000000000135,806.3,689.45
0.0008250000000000135,808.6,638.75
0.0008260000000000136,810.6,674.9
0.0008270000000000136,810.15,703.2
0.0008280000000000136,806.95,692.85
0.0008290000000000136,807.5,648.0
0.0008300000000000137,805.75,694.65
0.0008310000000000137,811.65,701.15
0.0008320000000000137,809.25,702.05
0.0008330000000000137,810.35,657.4
0.0008340000000000138,811.2,703.2
0.0008350000000000138,811.4,706.15
0.0008360000000000138,812.55,707.2
0.0008370000000000138,813.55,663.3
0.0008380000000000139,813.75,706.6
0.0008390000000000139,812.7,707.15
0.0008400000000000139,814.0,709.0
0.0008410000000000139,813.25,673.3
0.000842000000000014,814.65,713.8
0.000843000000000014,811.9,707.8
0.000844000000000014,813.35,709.55
0.000845000000000014,814.6,683.1
0.0008460000000000141,814.35,710.0
0.0008470000000000141,816.4,686.95
0.0008480000000000141,815.25,642.6
0.0008490000000000141,816.7,669.05
0.0008500000000000142,813.35,710.9
0.0008510000000000142,817.35,692.3
0.0008520000000000142,819.5,647.9
0.0008530000000000142,815.75,689.55
0.0008540000000000143,817.3,712.2
0.0008550000000000143,819.25,702.7
0.0008560000000000143,818.8,658.45
0.0008570000000000143,821.85,705.3
0.0008580000000000144,819.25,713.7
0.0008590000000000144,821.3,707.55
0.0008600000000000144,819.1,667.6
0.0008610000000000144,820.85,716.55
0.0008620000000000144,815.75,713.2
0.0008630000000000145,822.85,719.25
0.0008640000000000145,822.1,672.75
0.0008650000000000145,820.6,713.4
0.0008660000000000145,820.55,719.6
0.0008670000000000146,824.8,716.45
0.0008680000000000146,822.95,682.05
0.0008690000000000146,824.4,718.65
0.0008700000000000146,825.3,720.9
0.0008710000000000147,824.5,718.2
0.0008720000000000147,823.2,693.4
0.0008730000000000147,826.75,721.0
0.0008740000000000147,827.05,720.65
0.0008750000000000148,826.05,719.15
0.0008760000000000148,824.65,679.6
0.0008770000000000148,824.85,723.5
0.0008780000000000148,825.3,699.45
0.0008790000000000149,827.6,660.45
0.0008800000000000149,829.2,697.45
0.0008810000000000149,827.65,725.95
0.0008820000000000149,828.2,716.8
0.000883000000000015,827.45,669.8
0.000884000000000015,827.6,710.95
0.000885000000000015,829.2,727.9
0.000886000000000015,828.5,721.2
0.0008870000000000151,830.2,675.05
0.0008880000000000151,830.45,727.6
0.0008890000000000151,831.8,726.0
0.0008900000000000151,833.5,725.9
0.0008910000000000152,831.6,687.15
0.0008920000000000152,830.85,729.1
0.0008930000000000152,831.85,731.3
0.0008940000000000152,830.3,728.85
0.0008950000000000152,834.0,692.15
0.0008960000000000153,835.75,727.65
0.0008970000000000153,831.5,731.05
0.0008980000000000153,832.7,729.75
0.0008990000000000153,831.2,699.25
0.0009000000000000154,835.3,733.65
0.0009010000000000154,834.45,728.5
0.0009020000000000154,833.85,728.3
0.0009030000000000154,833.3,711.45
0.0009040000000000155,833.9,732.45
0.0009050000000000155,835.4,712.3
0.0009060000000000155,838.1,664.75
0.0009070000000000155,834.3,702.85
0.0009080000000000156,835.2,735.95
0.0009090000000000156,837.25,721.4
0.0009100000000000156,838.4,674.25
0.0009110000000000156,838.75,720.85
0.0009120000000000157,835.3,735.75
0.0009130000000000157,837.25,730.65
0.0009140000000000157,839.25,682.15
0.0009150000000000157,842.65,735.9
0.0009160000000000158,838.35,734.75
0.0009170000000000158,836.6,741.3
0.0009180000000000158,841.4,694.35
0.0009190000000000158,839.95,737.3
0.0009200000000000159,839.2,737.75
0.0009210000000000159,840.65,742.75
0.0009220000000000159,843.45,699.5
0.0009230000000000159,842.3,740.3
0.000924000000000016,843.75,739.25
0.000925000000000016,842.3,741.7
0.000926000000000016,842.75,710.95
0.000927000000000016,842.2,743.75
0.000928000000000016,843.0,741.75
0.0009290000000000161,844.2,743.9
0.0009300000000000161,845.7,718.0
0.0009310000000000161,843.55,744.05
0.0009320000000000161,846.4,735.3
0.0009330000000000162,844.8,673.65
0.0009340000000000162,846.5,708.8
0.0009350000000000162,845.25,746.0
0.0009360000000000162,844.5,730.9
0.0009370000000000163,845.3,683.6
0.0009380000000000163,845.0,723.7
0.0009390000000000163,846.15,745.85
0.0009400000000000163,846.0,743.8
0.0009410000000000164,844.9,691.45
0.0009420000000000164,847.85,740.5
0.0009430000000000164,846.5,745.4
0.0009440000000000164,848.35,747.75
0.0009450000000000165,847.35,701.85
0.0009460000000000165,848.3,748.85
0.0009470000000000165,846.25,749.85
0.0009480000000000165,853.15,748.85
0.0009490000000000166,850.6,709.0
0.0009500000000000166,848.05,752.3
0.0009510000000000166,848.35,747.95
0.0009520000000000166,850.75,749.2
0.0009530000000000167,849.35,717.5
0.0009540000000000167,853.05,751.7
0.0009550000000000167,852.3,751.55
0.0009560000000000167,852.0,750.8
0.0009570000000000168,851.8,727.25
0.0009580000000000168,855.0,751.1
0.0009590000000000168,852.05,751.1
0.0009600000000000168,852.35,756.95
0.0009610000000000169,851.5,717.35
0.0009620000000000169,855.05,754.65
0.0009630000000000169,854.1,733.85
0.0009640000000000169,850.7,689.15
0.000965000000000017,852.95,731.7
0.000966000000000017,853.3,753.95
0.000967000000000017,854.45,749.45
0.000968000000000017,855.45,701.1
0.000969000000000017,853.95,748.9
0.0009700000000000171,856.05,753.65
0.0009710000000000171,856.45,755.75
0.0009720000000000171,856.1,709.7
0.0009730000000000171,857.9,755.0
0.0009740000000000172,858.3,757.5
0.0009750000000000172,858.3,759.45
0.0009760000000000172,859.05,717.4
0.0009770000000000171,857.5,758.55
0.000978000000000017,860.35,758.0
0.000979000000000017,856.35,760.05
0.0009800000000000169,854.7,726.15
0.0009810000000000168,856.25,762.35
0.0009820000000000167,857.5,757.05
0.0009830000000000166,858.0,763.5
0.0009840000000000165,859.75,735.8
0.0009850000000000165,861.45,761.95
0.0009860000000000164,862.1,760.75
0.0009870000000000163,859.8,761.45
0.0009880000000000162,860.45,725.9
0.0009890000000000161,861.5,762.4
0.000990000000000016,862.85,744.65
0.000991000000000016,861.55,699.1
0.0009920000000000159,861.8,738.0
0.0009930000000000158,860.45,768.6
0.0009940000000000157,860.4,753.85
0.0009950000000000156,865.9,710.05
0.0009960000000000155,862.3,755.5
0.0009970000000000155,861.9,766.75
0.0009980000000000154,863.95,765.7
0.0009990000000000153,860.35,713.7
0.0010000000000000152,865.1,769.55
0.0010010000000000151,865.3,768.0
0.001002000000000015,866.25,769.0
0.001003000000000015,864.75,722.55
0.0010040000000000149,868.25,768.5
0.0010050000000000148,866.55,767.55
0.0010060000000000147,864.35,769.2
0.0010070000000000146,865.25,732.8
0.0010080000000000145,865.9,769.3
0.0010090000000000144,865.85,767.25
0.0010100000000000144,869.0,770.9
0.0010110000000000143,864.95,741.35
0.0010120000000000142,870.35,772.2
0.001013000000000014,868.35,769.95
0.001014000000000014,869.3,698.5
0.001015000000000014,870.35,728.1
0.0010160000000000139,865.25,771.5
0.0010170000000000138,870.15,757.25
0.0010180000000000137,865.25,702.8
0.0010190000000000136,866.6,749.0
0.0010200000000000135,868.3,776.3
0.0010210000000000134,866.85,764.25
0.0010220000000000133,869.25,714.85
0.0010230000000000133,869.45,760.7
0.0010240000000000132,869.55,771.85
0.001025000000000013,869.55,771.05
0.001026000000000013,875.5,719.55
0.001027000000000013,871.75,775.0
0.0010280000000000128,873.3,778.3
0.0010290000000000128,871.1,774.55
0.0010300000000000127,871.45,733.35
0.0010310000000000126,872.2,776.7
0.0010320000000000125,871.3,776.0
0.0010330000000000124,873.45,780.0
0.0010340000000000123,873.35,742.6
0.0010350000000000123,871.3,781.55
0.0010360000000000122,873.8,778.5
0.001037000000000012,873.05,781.05
0.001038000000000012,875.9,745.7
0.001039000000000012,873.3,778.6
0.0010400000000000118,875.1,754.15
0.0010410000000000118,874.1,704.95
0.0010420000000000117,875.45,738.55
0.0010430000000000116,874.65,778.5
0.0010440000000000115,874.95,762.55
0.0010450000000000114,875.95,715.8
0.0010460000000000113,875.25,750.45
0.0010470000000000112,874.05,782.05
0.0010480000000000112,878.15,769.3
0.001049000000000011,876.95,723.75
0.001050000000000011,879.2,764.95
0.001051000000000011,874.4,778.8
0.0010520000000000108,877.1,774.7
0.0010530000000000107,878.4,727.0
0.0010540000000000107,874.95,781.35
0.0010550000000000106,877.3,786.0
0.0010560000000000105,877.45,785.05
0.0010570000000000104,880.3,738.9
0.0010580000000000103,879.55,783.75
0.0010590000000000102,877.95,783.2
0.0010600000000000102,876.5,785.15
0.00106100000000001,878.1,747.85
0.00106200000000001,880.45,785.5
0.00106300000000001,879.6,788.65
0.0010640000000000098,880.3,785.95
0.0010650000000000097,880.15,721.9
0.0010660000000000096,879.65,789.0
0.0010670000000000096,879.3,761.0
0.0010680000000000095,881.75,713.25
0.0010690000000000094,881.8,742.75
0.0010700000000000093,883.95,792.6
0.0010710000000000092,884.65,768.45
0.0010720000000000091,884.45,718.25
0.001073000000000009,882.7,753.85
0.001074000000000009,882.5,790.85
0.0010750000000000089,883.45,777.8
0.0010760000000000088,884.65,727.95
0.0010770000000000087,884.5,770.5
0.0010780000000000086,881.75,782.6
0.0010790000000000086,883.6,779.8
0.0010800000000000085,885.55,733.6
0.0010810000000000084,883.45,786.95
0.0010820000000000083,884.15,792.45
0.0010830000000000082,884.1,794.1
0.0010840000000000081,885.45,744.3
0.001085000000000008,886.0,792.5
0.001086000000000008,886.75,793.25
0.0010870000000000079,884.55,791.1
0.0010880000000000078,885.8,752.9
0.0010890000000000077,887.55,794.65
0.0010900000000000076,885.05,775.95
0.0010910000000000075,884.55,710.05
0.0010920000000000075,884.5,730.65
0.0010930000000000074,887.5,798.55
0.0010940000000000073,888.6,767.25
0.0010950000000000072,888.55,716.7
0.0010960000000000071,889.5,746.75
0.001097000000000007,887.1,795.0
0.001098000000000007,891.15,775.85
0.0010990000000000069,888.55,724.85
0.0011000000000000068,890.7,760.4
0.0011010000000000067,888.9,795.75
0.0011020000000000066,887.4,782.0
0.0011030000000000065,891.35,719.35
0.0011040000000000065,891.2,765.4
0.0011050000000000064,891.75,789.5
0.0011060000000000063,892.45,783.45
0.0011070000000000062,889.6,738.35
0.0011080000000000061,889.0,791.15
0.001109000000000006,892.65,796.5
0.001110000000000006,887.95,800.5
0.0011110000000000059,889.65,749.95
0.0011120000000000058,893.6,800.75
0.0011130000000000057,890.8,801.6
0.0011140000000000056,890.35,800.3
0.0011150000000000055,891.2,760.05
0.0011160000000000054,889.95,802.85
0.0011170000000000054,895.15,765.65
0.0011180000000000053,891.7,716.45
0.0011190000000000052,891.0,735.2
0.001120000000000005,891.8,802.25
0.001121000000000005,894.4,770.3
0.001122000000000005,894.25,720.65
0.0011230000000000049,892.65,746.5
0.0011240000000000048,893.85,803.65
0.0011250000000000047,894.1,781.85
0.0011260000000000046,893.8,735.55
0.0011270000000000045,893.85,765.4
0.0011280000000000044,894.35,803.85
0.0011290000000000043,893.8,771.95
0.0011300000000000043,894.6,726.4
0.0011310000000000042,896.1,769.35
0.001132000000000004,894.1,796.05
0.001133000000000004,893.6,787.5
0.001134000000000004,898.9,746.65
0.0011350000000000038,894.5,786.9
0.0011360000000000038,895.6,799.5
0.0011370000000000037,895.5,802.3
0.0011380000000000036,896.55,757.7
0.0011390000000000035,893.65,814.15
0.0011400000000000034,898.55,808.75
0.0011410000000000033,896.45,807.7
0.0011420000000000033,897.95,722.4
0.0011430000000000032,897.75,808.7
0.001144000000000003,897.9,770.05
0.001145000000000003,894.6,724.75
0.001146000000000003,897.4,737.55
0.0011470000000000028,900.1,812.35
0.0011480000000000028,900.3,771.9
0.0011490000000000027,899.15,723.8
0.0011500000000000026,901.3,750.0
0.0011510000000000025,899.25,807.5
0.0011520000000000024,900.95,789.0
0.0011530000000000023,901.65,738.7
0.0011540000000000022,899.05,759.55
0.0011550000000000022,901.65,794.25
0.001156000000000002,900.7,777.35
0.001157000000000002,901.65,733.65
0.001158000000000002,898.15,774.1
0.0011590000000000018,901.25,801.3
0.0011600000000000017,902.4,791.85
0.0011610000000000017,900.25,736.75
0.0011620000000000016,903.65,790.35
0.0011630000000000015,903.2,804.2
0.0011640000000000014,900.8,800.65
0.0011650000000000013,902.45,759.65
0.0011660000000000012,903.6,814.45
0.0011670000000000012,901.0,766.25
0.001168000000000001,902.05,719.3
0.001169000000000001,902.45,724.4
0.001170000000000001,904.45,810.8
0.0011710000000000008,900.8,772.2
0.0011720000000000007,903.3,726.55
0.0011730000000000006,904.2,739.75
0.0011740000000000006,903.05,808.4
0.0011750000000000005,901.05,774.1
0.0011760000000000004,902.95,728.05
0.0011770000000000003,903.65,750.1
0.0011780000000000002,903.35,811.65
0.0011790000000000001,903.5,789.35
0.00118,905.3,718.75
0.001181,906.25,751.25
0.0011819999999999999,905.7,793.2
0.0011829999999999998,907.15,774.5
0.0011839999999999997,904.0,729.25
0.0011849999999999996,904.85,763.45
0.0011859999999999996,904.45,795.95
0.0011869999999999995,907.35,782.2
0.0011879999999999994,907.2,733.95
0.0011889999999999993,903.95,783.0
0.0011899999999999992,909.85,794.55
0.0011909999999999991,906.1,797.1
0.001191999999999999,906.85,754.4
0.001192999999999999,906.3,812.4
0.0011939999999999989,907.85,766.0
0.0011949999999999988,907.2,713.4
0.0011959999999999987,907.7,715.3
0.0011969999999999986,908.45,810.75
0.0011979999999999985,911.75,766.2
0.0011989999999999985,909.5,705.7
0.0011999999999999984,909.25,725.0
0.0012009999999999983,910.65,805.45
0.0012019999999999982,911.0,767.3
0.0012029999999999981,909.6,715.6
0.001203999999999998,911.65,743.05
0.001204999999999998,910.3,807.3
0.0012059999999999979,909.6,755.9
0.0012069999999999978,910.3,706.5
0.0012079999999999977,912.2,742.7
0.0012089999999999976,910.55,785.0
0.0012099999999999975,909.1,769.35
0.0012109999999999975,911.4,721.9
0.0012119999999999974,908.85,744.5
0.0012129999999999973,910.45,787.35
0.0012139999999999972,910.1,775.15
0.0012149999999999971,911.9,724.4
0.001215999999999997,908.85,770.7
0.001216999999999997,912.75,791.9
0.0012179999999999969,911.05,743.05
0.0012189999999999968,910.1,697.8
0.0012199999999999967,913.85,805.5
0.0012209999999999966,914.2,763.4
0.0012219999999999965,914.2,706.4
0.0012229999999999964,912.0,710.55
0.0012239999999999964,914.95,809.25
0.0012249999999999963,912.5,748.35
0.0012259999999999962,913.65,704.4
0.001226999999999996,913.05,718.75
0.001227999999999996,912.8,791.0
0.001228999999999996,913.05,760.65
0.0012299999999999959,913.25,714.8
0.0012309999999999958,915.65,706.45
0.0012319999999999957,916.3,780.2
0.0012329999999999956,913.75,754.45
0.0012339999999999955,914.85,705.85
0.0012349999999999954,915.5,731.35
0.0012359999999999953,914.35,786.25
0.0012369999999999953,915.3,764.85
0.0012379999999999952,913.6,700.35
0.001238999999999995,916.6,743.95
0.001239999999999995,917.6,784.2
0.001240999999999995,916.0,764.2
0.0012419999999999948,916.95,721.65
0.0012429999999999948,918.75,767.5
0.0012439999999999947,917.1,731.45
0.0012449999999999946,916.55,688.05
0.0012459999999999945,917.8,694.55
0.0012469999999999944,917.2,795.85
0.0012479999999999943,915.35,754.8
0.0012489999999999943,918.2,708.65
0.0012499999999999942,919.0,701.3
0.001250999999999994,916.15,791.9
0.001251999999999994,918.5,750.25
0.001252999999999994,918.55,708.05
0.0012539999999999938,917.8,710.9
0.0012549999999999938,916.5,797.75
0.0012559999999999937,917.3,761.25
0.0012569999999999936,918.65,680.6
0.0012579999999999935,918.8,702.75
0.0012589999999999934,918.0,777.85
0.0012599999999999933,919.5,745.05
0.0012609999999999932,918.95,699.5
0.0012619999999999932,917.9,732.25
0.001262999999999993,919.1,768.75
0.001263999999999993,918.6,748.7
0.001264999999999993,918.0,702.4
0.0012659999999999928,918.0,740.8
0.0012669999999999927,921.65,780.2
0.0012679999999999927,921.3,767.65
0.0012689999999999926,919.85,722.3
0.0012699999999999925,920.45,768.0
0.0012709999999999924,918.85,736.25
0.0012719999999999923,921.9,685.9
0.0012729999999999922,920.95,687.7
0.0012739999999999922,920.4,797.3
0.001274999999999992,921.2,757.65
0.001275999999999992,920.85,685.5
0.001276999999999992,922.3,693.4
0.0012779999999999918,921.7,795.7
0.0012789999999999917,923.3,749.4
0.0012799999999999916,921.4,704.7
0.0012809999999999916,922.2,714.4
0.0012819999999999915,923.65,780.9
0.0012829999999999914,924.1,726.4
0.0012839999999999913,922.95,684.3
0.0012849999999999912,922.65,703.65
0.0012859999999999911,921.8,775.65
0.001286999999999991,922.05,749.55
0.001287999999999991,921.15,704.25
0.0012889999999999909,922.8,710.5
0.0012899999999999908,923.7,767.4
0.0012909999999999907,924.45,750.7
0.0012919999999999906,924.05,700.65
0.0012929999999999906,921.05,736.45
0.0012939999999999905,924.1,781.85
0.0012949999999999904,923.2,652.6
0.0012959999999999903,925.1,658.4
0.0012969999999999902,924.0,764.15
0.0012979999999999901,925.75,738.95
0.00129899999999999,924.4,677.9
0.00129999999999999,924.65,686.0
0.0013009999999999899,924.2,795.2
0.0013019999999999898,925.35,733.25
0.0013029999999999897,924.85,689.55
0.0013039999999999896,923.9,694.5
0.0013049999999999895,927.1,796.75
0.0013059999999999895,925.25,750.3
0.0013069999999999894,922.75,705.95
0.0013079999999999893,926.1,671.35
0.0013089999999999892,924.3,762.95
0.0013099999999999891,925.9,727.6
0.001310999999999989,925.65,683.6
0.001311999999999989,928.55,703.5
0.0013129999999999889,927.8,783.3
0.0013139999999999888,926.85,742.3
0.0013149999999999887,927.55,684.85
0.0013159999999999886,925.85,708.9
0.0013169999999999885,928.6,776.0
0.0013179999999999885,926.2,747.15
0.0013189999999999884,929.15,701.95
0.0013199999999999883,929.2,737.45
0.0013209999999999882,928.15,713.65
0.0013219999999999881,927.25,652.05
0.001322999999999988,928.4,658.6
0.001323999999999988,927.7,767.25
0.0013249999999999879,928.7,738.15
0.0013259999999999878,927.3,679.6
0.0013269999999999877,929.1,670.85
0.0013279999999999876,928.65,778.55
0.0013289999999999875,928.1,738.75
0.0013299999999999874,928.5,686.2
0.0013309999999999874,930.15,695.2
0.0013319999999999873,930.05,799.4
0.0013329999999999872,929.85,755.8
0.001333999999999987,929.3,661.4
0.001334999999999987,930.8,672.1
0.001335999999999987,928.05,763.85
0.0013369999999999869,932.15,727.75
0.0013379999999999868,931.05,686.5
0.0013389999999999867,929.9,702.2
0.0013399999999999866,932.2,768.7
0.0013409999999999865,931.35,735.05
0.0013419999999999864,931.85,687.15
0.0013429999999999863,930.0,711.35
0.0013439999999999863,929.45,775.15
0.0013449999999999862,932.5,752.65
0.001345999999999986,932.3,665.75
0.001346999999999986,930.05,737.75
0.001347999999999986,932.6,718.95
0.0013489999999999858,930.55,646.6
0.0013499999999999858,933.7,658.95
0.0013509999999999857,931.15,765.5
0.0013519999999999856,933.35,737.8
0.0013529999999999855,932.65,667.25
0.0013539999999999854,933.65,673.95
0.0013549999999999853,932.25,774.4
0.0013559999999999853,932.9,741.7
0.0013569999999999852,931.4,690.55
0.001357999999999985,933.25,696.2
0.001358999999999985,932.6,758.6
0.001359999999999985,931.05,705.45
0.0013609999999999848,934.9,662.95
0.0013619999999999848,935.4,672.75
0.0013629999999999847,932.85,769.1
0.0013639999999999846,934.05,731.0
0.0013649999999999845,933.9,686.7
0.0013659999999999844,933.95,692.5
0.0013669999999999843,934.65,771.75
0.0013679999999999842,935.1,738.5
0.0013689999999999842,935.65,694.65
0.001369999999999984,934.3,712.95
0.001370999999999984,934.35,782.5
0.001371999999999984,934.95,624.05
0.0013729999999999838,933.65,628.75
0.0013739999999999837,936.1,736.0
0.0013749999999999837,936.65,720.8
0.0013759999999999836,936.75,647.75
0.0013769999999999835,934.9,654.45
0.0013779999999999834,935.25,763.0
0.0013789999999999833,938.45,731.55
0.0013799999999999832,933.85,670.2
0.0013809999999999832,936.35,671.75
0.001381999999999983,935.25,779.95
0.001382999999999983,937.45,747.05
0.001383999999999983,936.9,690.35
0.0013849999999999828,937.3,652.6
0.0013859999999999827,937.45,757.3
0.0013869999999999826,936.8,710.15
0.0013879999999999826,935.45,661.8
0.0013889999999999825,938.35,673.3
0.0013899999999999824,935.95,774.5
0.0013909999999999823,935.05,727.15
0.0013919999999999822,937.85,679.25
0.0013929999999999821,935.4,691.35
0.001393999999999982,937.7,773.65
0.001394999999999982,937.55,741.45
0.0013959999999999819,938.35,694.25
0.0013969999999999818,937.4,714.45
0.0013979999999999817,938.45,703.55
0.0013989999999999816,936.6,621.7
0.0013999999999999816,939.2,629.25
0.0014009999999999815,937.8,738.7
0.0014019999999999814,937.8,718.25
0.0014029999999999813,939.8,650.55
0.0014039999999999812,937.4,653.4
0.0014049999999999811,938.95,761.85
0.001405999999999981,940.25,732.7
0.001406999999999981,938.8,669.7
0.0014079999999999809,940.7,678.2
0.0014089999999999808,940.65,779.55
0.0014099999999999807,941.8,725.25
0.0014109999999999806,940.3,650.3
0.0014119999999999805,939.4,655.0
0.0014129999999999805,939.7,757.3
0.0014139999999999804,938.2,717.3
0.0014149999999999803,939.35,665.25
0.0014159999999999802,941.3,670.85
0.0014169999999999801,942.3,769.7
0.00141799999999998,940.85,725.1
0.00141899999999998,940.35,683.0
0.0014199999999999799,942.2,693.6
0.0014209999999999798,941.45,784.6
0.0014219999999999797,939.8,745.05
0.0014229999999999796,940.5,609.05
0.0014239999999999795,939.6,715.75
0.0014249999999999795,941.5,703.2
0.0014259999999999794,942.65,625.1
0.0014269999999999793,942.65,631.1
0.0014279999999999792,941.8,736.6
0.0014289999999999791,943.1,717.25
0.001429999999999979,940.75,650.5
0.001430999999999979,940.75,653.7
0.0014319999999999789,941.15,761.1
0.0014329999999999788,942.9,731.0
0.0014339999999999787,941.85,672.35
0.0014349999999999786,941.15,677.7
0.0014359999999999785,943.65,744.5
0.0014369999999999784,943.4,709.8
0.0014379999999999784,942.3,654.45
0.0014389999999999783,942.5,655.5
0.0014399999999999782,944.2,762.8
0.001440999999999978,945.5,719.6
0.001441999999999978,943.35,669.65
0.001442999999999978,945.25,673.1
0.0014439999999999779,944.65,776.3
0.0014449999999999778,941.6,729.2
0.0014459999999999777,942.85,685.4
0.0014469999999999776,944.8,691.4
0.0014479999999999775,943.45,783.8
0.0014489999999999774,945.1,602.95
0.0014499999999999773,941.6,609.4
0.0014509999999999773,943.55,714.55
0.0014519999999999772,943.15,709.45
0.001452999999999977,944.9,626.2
0.001453999999999977,944.6,634.85
0.001454999999999977,944.45,741.15
0.0014559999999999768,946.05,722.25
0.0014569999999999768,944.15,650.15
0.0014579999999999767,945.2,657.75
0.0014589999999999766,945.55,760.9
0.0014599999999999765,946.65,736.0
0.0014609999999999764,944.5,672.9
0.0014619999999999763,945.4,644.3
0.0014629999999999763,945.85,743.75
0.0014639999999999762,945.7,714.65
0.001464999999999976,946.2,655.2
0.001465999999999976,946.4,659.0
0.001466999999999976,945.2,760.55
0.0014679999999999758,946.75,720.05
0.0014689999999999758,943.15,668.9
0.0014699999999999757,946.9,670.4
0.0014709999999999756,948.0,781.05
0.0014719999999999755,945.75,732.05
0.0014729999999999754,947.85,685.3
0.0014739999999999753,947.4,696.65
0.0014749999999999752,946.9,687.5
0.0014759999999999752,947.95,604.7
0.001476999999999975,946.5,613.85
0.001477999999999975,948.5,717.55
0.001478999999999975,945.65,710.55
0.0014799999999999748,949.75,628.9
0.0014809999999999747,947.45,632.75
0.0014819999999999747,948.05,740.55
0.0014829999999999746,946.0,728.2
0.0014839999999999745,948.35,650.35
0.0014849999999999744,949.1,657.55
0.0014859999999999743,947.9,761.75
0.0014869999999999742,949.25,713.95
0.0014879999999999742,948.9,639.4
0.001488999999999974,948.05,645.15
0.001489999999999974,947.9,752.1
0.001490999999999974,948.95,715.25
0.0014919999999999738,946.3,657.0
0.0014929999999999737,948.45,661.25
0.0014939999999999736,947.25,766.75
0.0014949999999999736,948.3,723.55
0.0014959999999999735,950.05,673.55
0.0014969999999999734,949.35,677.0
0.0014979999999999733,949.55,782.0
0.0014989999999999732,950.3,733.8
0.0014999999999999731,947.85,587.7
0.001500999999999973,949.55,696.9
0.001501999999999973,950.65,697.0
0.0015029999999999729,950.45,604.4
0.0015039999999999728,949.1,610.7
0.0015049999999999727,949.45,718.4
0.0015059999999999726,949.55,710.65
0.0015069999999999726,951.25,626.8
0.0015079999999999725,950.5,636.3
0.0015089999999999724,950.45,741.45
0.0015099999999999723,950.5,726.75
0.0015109999999999722,949.5,652.6
0.0015119999999999721,951.25,657.85
0.001512999999999972,950.55,737.25
0.001513999999999972,950.0,713.2
0.0015149999999999719,950.25,644.2
0.0015159999999999718,950.9,649.15
0.0015169999999999717,950.45,753.1
0.0015179999999999716,952.35,721.15
0.0015189999999999715,952.8,660.5
0.0015199999999999715,952.2,664.3
0.0015209999999999714,953.8,766.4
0.0015219999999999713,951.75,728.8
0.0015229999999999712,951.95,671.85
0.0015239999999999711,950.6,676.75
0.001524999999999971,951.8,779.0
0.001525999999999971,952.0,586.1
0.0015269999999999709,952.45,590.2
0.0015279999999999708,951.8,694.95
0.0015289999999999707,952.55,694.25
0.0015299999999999706,953.35,605.35
0.0015309999999999705,951.0,613.2
0.0015319999999999705,953.15,717.35
0.0015329999999999704,953.7,709.45
0.0015339999999999703,952.8,629.8
0.0015349999999999702,954.15,634.55
0.0015359999999999701,952.9,742.7
0.00153699999999997,953.1,724.8
0.00153799999999997,952.8,640.55
0.0015389999999999699,952.55,630.4
0.0015399999999999698,953.65,738.1
0.0015409999999999697,953.5,714.65
0.0015419999999999696,953.25,645.65
0.0015429999999999695,953.6,650.5
0.0015439999999999694,956.1,750.0
0.0015449999999999694,954.35,723.25
0.0015459999999999693,953.15,663.75
0.0015469999999999692,954.25,663.1
0.001547999999999969,953.75,769.35
0.001548999999999969,953.85,733.7
0.001549999999999969,956.3,679.95
0.0015509999999999689,954.9,679.7
0.0015519999999999688,953.65,690.95
0.0015529999999999687,954.7,587.75
0.0015539999999999686,953.7,594.0
0.0015549999999999685,958.15,697.55
0.0015559999999999684,954.1,701.6
0.0015569999999999683,955.4,610.05
0.0015579999999999683,953.5,615.15
0.0015589999999999682,955.2,721.45
