Tau,Plain Collisions,Slotted Collisions
0.0029090000000000617,996.0,981.0
0.002910000000000062,996.0,981.0
0.002911000000000062,995.5,982.0
0.002912000000000062,995.5,987.0
0.0029130000000000622,998.0,979.0
0.0029140000000000624,997.0,982.0
0.0029150000000000625,995.5,979.5
0.0029160000000000626,996.0,981.0
0.0029170000000000628,997.0,985.0
0.002918000000000063,995.5,982.0
0.002919000000000063,997.0,978.0
0.002920000000000063,997.0,980.5
0.0029210000000000633,995.5,983.5
0.0029220000000000634,997.5,979.0
0.0029230000000000636,998.0,980.0
0.0029240000000000637,994.0,984.5
0.002925000000000064,996.5,981.5
0.002926000000000064,995.0,983.5
0.002927000000000064,994.5,983.0
0.0029280000000000642,996.5,982.5
0.0029290000000000644,996.5,984.5
0.0029300000000000645,998.0,978.0
0.0029310000000000646,995.5,979.0
0.0029320000000000648,995.5,983.5
0.002933000000000065,996.0,983.5
0.002934000000000065,997.0,984.0
0.002935000000000065,994.5,984.0
0.0029360000000000653,995.5,980.0
0.0029370000000000654,996.5,981.0
0.0029380000000000656,997.0,986.5
0.0029390000000000657,994.5,981.0
0.002940000000000066,996.5,986.5
0.002941000000000066,997.0,980.0
0.002942000000000066,994.5,986.0
0.0029430000000000662,995.5,982.0
0.0029440000000000664,997.0,984.5
0.0029450000000000665,997.5,980.0
0.0029460000000000666,996.0,980.5
0.0029470000000000668,994.5,982.0
0.002948000000000067,995.5,980.5
0.002949000000000067,996.5,985.5
0.002950000000000067,997.0,979.5
0.0029510000000000673,996.5,983.5
0.0029520000000000674,994.0,987.0
0.0029530000000000676,996.0,980.0
0.0029540000000000677,996.0,984.5
0.002955000000000068,995.0,985.5
0.002956000000000068,995.5,983.5
0.002957000000000068,996.5,984.0
0.002958000000000068,996.5,982.5
0.0029590000000000683,997.0,984.0
0.0029600000000000685,998.5,981.0
0.0029610000000000686,998.0,983.5
0.0029620000000000687,996.0,985.0
0.002963000000000069,997.0,982.5
0.002964000000000069,997.5,989.5
0.002965000000000069,997.0,980.5
0.0029660000000000693,997.0,985.0
0.0029670000000000694,998.0,982.5
0.0029680000000000695,996.5,984.5
0.0029690000000000697,996.0,985.0
0.00297000000000007,996.5,982.5
0.00297100000000007,997.0,986.5
0.00297200000000007,994.5,984.5
0.00297300000000007,995.0,980.5
0.0029740000000000703,993.0,986.0
0.0029750000000000705,998.0,985.5
0.0029760000000000706,995.0,982.0
0.0029770000000000707,997.0,982.0
0.002978000000000071,997.0,982.0
0.002979000000000071,997.0,985.5
0.002980000000000071,993.5,977.5
0.0029810000000000713,998.0,978.5
0.0029820000000000714,996.5,982.5
0.0029830000000000715,996.0,985.5
0.0029840000000000717,995.5,984.5
0.002985000000000072,997.5,988.0
0.002986000000000072,997.0,978.0
0.002987000000000072,997.0,986.0
0.002988000000000072,997.0,982.5
0.0029890000000000723,997.0,983.5
0.0029900000000000725,998.0,977.5
0.0029910000000000726,997.5,984.0
0.0029920000000000727,997.0,980.5
0.002993000000000073,997.0,987.0
0.002994000000000073,997.0,983.5
0.002995000000000073,996.0,977.5
0.0029960000000000733,995.0,984.0
0.0029970000000000734,996.5,982.5
0.0029980000000000735,996.0,986.5
0.0029990000000000737,996.5,985.0
0.003000000000000074,995.5,983.0
0.003001000000000074,997.0,984.5
0.003002000000000074,995.5,987.5
0.003003000000000074,996.5,983.5
0.0030040000000000743,996.0,985.0
0.0030050000000000745,996.0,985.5
0.0030060000000000746,996.5,983.0
0.0030070000000000747,995.0,983.5
0.003008000000000075,997.5,985.0
0.003009000000000075,997.0,984.5
0.003010000000000075,996.5,984.0
0.0030110000000000752,997.0,983.0
0.0030120000000000754,997.0,985.0
0.0030130000000000755,996.5,983.0
0.0030140000000000756,998.0,980.5
0.0030150000000000758,997.5,979.5
0.003016000000000076,998.0,985.5
0.003017000000000076,996.5,985.5
0.003018000000000076,997.5,990.0
0.0030190000000000763,997.0,985.0
0.0030200000000000764,996.5,981.5
0.0030210000000000766,996.5,984.5
0.0030220000000000767,998.5,983.5
0.003023000000000077,997.0,983.0
0.003024000000000077,997.0,986.5
0.003025000000000077,997.5,984.5
0.0030260000000000772,995.5,988.0
0.0030270000000000774,995.5,984.5
0.0030280000000000775,998.5,983.0
0.0030290000000000776,997.0,983.5
0.0030300000000000778,996.5,985.5
0.003031000000000078,994.0,984.5
0.003032000000000078,996.0,985.0
0.003033000000000078,995.5,985.5
0.0030340000000000783,996.5,982.5
0.0030350000000000784,996.0,987.5
0.0030360000000000786,996.0,988.0
0.0030370000000000787,997.0,987.0
0.003038000000000079,996.5,985.5
0.003039000000000079,997.0,982.5
0.003040000000000079,998.0,983.0
0.0030410000000000792,996.5,980.5
0.0030420000000000794,997.0,986.5
0.0030430000000000795,996.5,983.0
0.0030440000000000796,995.0,982.0
0.0030450000000000798,996.5,984.5
0.00304600000000008,997.0,981.0
0.00304700000000008,995.0,986.5
0.00304800000000008,996.5,981.5
0.0030490000000000803,996.5,979.0
0.0030500000000000804,998.0,982.0
0.0030510000000000806,996.0,985.0
0.0030520000000000807,996.5,985.0
0.003053000000000081,997.5,983.5
0.003054000000000081,998.0,983.0
0.003055000000000081,996.5,981.5
0.0030560000000000812,996.0,985.5
0.0030570000000000814,997.5,982.5
0.0030580000000000815,995.5,983.5
0.0030590000000000816,997.0,982.0
0.0030600000000000818,996.5,986.5
0.003061000000000082,996.5,986.0
0.003062000000000082,997.5,981.0
0.003063000000000082,998.0,978.5
0.0030640000000000823,996.5,983.5
0.0030650000000000824,997.0,985.0
0.0030660000000000825,997.5,987.5
0.0030670000000000827,997.5,984.5
0.003068000000000083,996.5,989.0
0.003069000000000083,997.5,983.5
0.003070000000000083,997.5,988.0
0.003071000000000083,996.5,982.0
0.0030720000000000833,996.0,982.0
0.0030730000000000835,997.5,986.5
0.0030740000000000836,997.5,988.5
0.0030750000000000837,996.5,984.5
0.003076000000000084,996.0,986.0
0.003077000000000084,998.0,982.5
0.003078000000000084,997.0,986.0
0.0030790000000000843,996.5,987.0
0.0030800000000000844,997.5,982.5
0.0030810000000000845,998.0,985.5
0.0030820000000000847,996.0,982.5
0.003083000000000085,996.5,987.5
0.003084000000000085,994.0,988.0
0.003085000000000085,997.5,980.5
0.003086000000000085,997.0,984.0
0.0030870000000000853,997.0,984.5
0.0030880000000000855,997.0,981.5
0.0030890000000000856,999.0,984.0
0.0030900000000000857,997.0,990.0
0.003091000000000086,997.5,983.5
0.003092000000000086,997.0,982.5
0.003093000000000086,998.0,980.0
0.0030940000000000863,998.5,986.5
0.0030950000000000864,996.5,984.0
0.0030960000000000865,998.5,982.5
0.0030970000000000867,996.0,984.0
0.003098000000000087,996.5,982.0
0.003099000000000087,998.0,984.5
0.003100000000000087,996.0,985.5
0.003101000000000087,996.5,985.5
0.0031020000000000873,998.5,985.0
0.0031030000000000875,996.5,989.5
0.0031040000000000876,997.0,983.0
0.0031050000000000877,996.5,983.5
0.003106000000000088,997.0,986.5
0.003107000000000088,996.5,987.0
0.003108000000000088,997.5,984.0
0.0031090000000000883,994.5,983.5
0.0031100000000000884,997.0,983.5
0.0031110000000000885,997.0,989.5
0.0031120000000000887,997.5,985.5
0.003113000000000089,996.5,980.5
0.003114000000000089,998.0,983.0
0.003115000000000089,997.0,986.5
0.003116000000000089,997.5,986.0
0.0031170000000000893,996.5,984.0
0.0031180000000000895,997.0,985.5
0.0031190000000000896,996.0,982.5
0.0031200000000000897,996.5,986.5
0.00312100000000009,996.5,982.0
0.00312200000000009,996.0,986.0
0.00312300000000009,995.0,985.5
0.0031240000000000902,997.5,985.0
0.0031250000000000904,998.5,986.5
0.0031260000000000905,997.5,988.5
0.0031270000000000906,998.0,987.5
0.0031280000000000908,996.5,987.5
0.003129000000000091,997.5,985.0
0.003130000000000091,997.0,986.5
0.003131000000000091,997.5,985.5
0.0031320000000000913,998.5,982.5
0.0031330000000000914,997.5,990.5
0.0031340000000000916,997.5,984.0
0.0031350000000000917,997.0,985.5
0.003136000000000092,997.0,989.0
0.003137000000000092,998.0,988.5
0.003138000000000092,997.0,982.5
0.0031390000000000922,996.5,987.5
0.0031400000000000924,997.0,983.5
0.0031410000000000925,996.5,986.5
0.0031420000000000926,998.5,985.5
0.0031430000000000928,997.5,986.5
0.003144000000000093,997.5,982.0
0.003145000000000093,996.5,985.5
0.003146000000000093,997.5,987.0
0.0031470000000000933,996.5,983.0
0.0031480000000000934,996.0,986.0
0.0031490000000000936,996.0,985.5
0.0031500000000000937,998.5,990.5
0.003151000000000094,997.5,985.5
0.003152000000000094,997.5,986.5
0.003153000000000094,996.5,986.0
0.0031540000000000942,997.5,985.0
0.0031550000000000944,996.0,984.5
0.0031560000000000945,996.5,982.0
0.0031570000000000946,997.0,987.5
0.0031580000000000948,996.5,989.5
0.003159000000000095,996.5,988.0
0.003160000000000095,998.0,987.0
0.003161000000000095,996.0,987.5
0.0031620000000000953,996.0,986.5
0.0031630000000000954,996.0,984.0
0.0031640000000000956,998.0,987.5
0.0031650000000000957,996.5,982.0
0.003166000000000096,998.5,985.0
0.003167000000000096,997.5,986.0
0.003168000000000096,996.5,988.0
0.0031690000000000962,997.0,985.5
0.0031700000000000964,999.0,982.0
0.0031710000000000965,997.5,982.0
0.0031720000000000966,996.5,988.0
0.0031730000000000967,997.5,985.0
0.003174000000000097,996.5,987.5
0.003175000000000097,996.5,986.5
0.003176000000000097,998.0,983.5
0.0031770000000000973,997.5,987.0
0.0031780000000000974,997.5,987.5
0.0031790000000000975,998.0,986.0
0.0031800000000000977,997.5,988.5
0.003181000000000098,997.0,986.5
0.003182000000000098,999.0,985.0
0.003183000000000098,997.0,987.0
0.003184000000000098,998.5,987.0
0.0031850000000000983,998.0,985.5
0.0031860000000000985,996.5,984.5
0.0031870000000000986,997.0,987.5
0.0031880000000000987,996.5,985.0
0.003189000000000099,998.5,989.0
0.003190000000000099,996.5,986.0
0.003191000000000099,994.0,987.0
0.0031920000000000993,998.5,986.5
0.0031930000000000994,998.0,992.5
0.0031940000000000995,996.0,989.5
0.0031950000000000997,995.0,986.0
0.0031960000000001,998.0,987.5
0.0031970000000001,997.5,985.5
0.0031980000000001,997.0,991.0
0.0031990000000001,996.5,988.0
0.0032000000000001003,997.5,988.5
0.0032010000000001005,998.0,984.5
0.0032020000000001006,998.5,987.5
0.0032030000000001007,996.0,987.0
0.003204000000000101,998.5,986.0
0.003205000000000101,998.5,990.0
0.003206000000000101,995.5,990.5
0.0032070000000001013,997.0,985.5
0.0032080000000001014,998.5,987.0
0.0032090000000001015,997.0,986.0
0.0032100000000001017,998.0,983.5
0.003211000000000102,998.0,989.0
0.003212000000000102,994.5,985.5
0.003213000000000102,997.0,986.5
0.003214000000000102,996.5,989.5
0.0032150000000001023,996.0,989.5
0.0032160000000001025,998.5,986.5
0.0032170000000001026,999.0,990.5
0.0032180000000001027,997.0,991.5
0.003219000000000103,997.5,988.5
0.003220000000000103,997.5,987.0
0.003221000000000103,998.0,988.0
0.0032220000000001033,998.0,985.5
0.0032230000000001034,997.0,985.5
0.0032240000000001035,998.0,988.5
0.0032250000000001037,997.0,990.5
0.003226000000000104,997.5,986.5
0.003227000000000104,998.0,989.0
0.003228000000000104,998.0,984.5
0.003229000000000104,998.5,985.0
0.0032300000000001043,997.5,988.0
0.0032310000000001044,998.5,981.5
0.0032320000000001046,997.0,986.5
0.0032330000000001047,997.0,984.0
0.003234000000000105,997.0,987.5
0.003235000000000105,997.5,989.0
0.003236000000000105,997.5,988.5
0.0032370000000001052,998.0,989.0
0.0032380000000001054,998.0,990.5
0.0032390000000001055,998.0,986.5
0.0032400000000001056,998.0,986.5
0.0032410000000001058,998.5,987.5
0.003242000000000106,995.0,987.0
0.003243000000000106,999.0,989.0
0.003244000000000106,998.5,984.5
0.0032450000000001063,999.0,984.0
0.0032460000000001064,996.5,984.5
0.0032470000000001066,997.5,988.5
0.0032480000000001067,997.0,989.0
0.003249000000000107,997.5,987.5
0.003250000000000107,998.0,990.0
0.003251000000000107,998.0,987.0
0.0032520000000001072,997.5,985.0
0.0032530000000001074,998.5,986.0
0.0032540000000001075,997.5,987.5
0.0032550000000001076,997.5,988.5
0.0032560000000001078,998.0,986.0
0.003257000000000108,998.5,987.5
0.003258000000000108,998.0,993.0
0.003259000000000108,997.5,991.5
0.0032600000000001083,997.5,984.5
0.0032610000000001084,999.0,987.5
0.0032620000000001086,998.0,989.5
0.0032630000000001087,998.0,990.5
0.003264000000000109,998.5,986.0
0.003265000000000109,997.5,991.5
0.003266000000000109,997.5,985.5
0.0032670000000001092,997.0,985.0
0.0032680000000001094,997.5,988.0
0.0032690000000001095,997.0,990.0
0.0032700000000001096,998.0,987.0
0.0032710000000001098,997.0,989.0
0.00327200000000011,997.5,990.5
0.00327300000000011,998.0,987.0
0.00327400000000011,998.0,988.5
0.0032750000000001103,997.5,988.0
0.0032760000000001104,998.5,990.0
0.0032770000000001106,998.5,989.5
0.0032780000000001107,997.5,990.5
0.003279000000000111,998.0,986.0
0.003280000000000111,998.5,988.5
0.003281000000000111,996.5,986.5
0.0032820000000001112,998.5,985.0
0.0032830000000001113,997.5,988.5
0.0032840000000001115,996.5,987.0
0.0032850000000001116,997.0,989.0
0.0032860000000001117,998.0,990.0
0.003287000000000112,999.0,988.0
0.003288000000000112,998.0,988.0
0.003289000000000112,997.5,985.0
0.0032900000000001123,998.5,988.0
0.0032910000000001124,998.5,985.5
0.0032920000000001125,996.5,985.0
0.0032930000000001127,998.0,988.5
0.003294000000000113,998.0,987.0
0.003295000000000113,998.0,986.5
0.003296000000000113,998.0,990.0
0.003297000000000113,998.5,991.0
0.0032980000000001133,997.5,988.5
0.0032990000000001135,997.5,989.5
0.0033000000000001136,998.5,987.5
0.0033010000000001137,996.0,987.5
0.003302000000000114,997.5,985.0
0.003303000000000114,998.0,988.0
0.003304000000000114,997.5,991.0
0.0033050000000001143,998.0,988.5
0.0033060000000001144,998.0,987.5
0.0033070000000001145,995.5,989.5
0.0033080000000001147,997.5,989.0
0.003309000000000115,997.5,985.5
0.003310000000000115,996.5,988.5
0.003311000000000115,997.5,987.5
0.003312000000000115,998.5,986.5
0.0033130000000001153,998.5,989.0
0.0033140000000001155,998.0,986.5
0.0033150000000001156,997.0,987.5
0.0033160000000001157,997.5,987.5
0.003317000000000116,999.0,991.5
0.003318000000000116,998.0,989.5
0.003319000000000116,998.5,986.5
0.0033200000000001163,999.0,987.0
0.0033210000000001164,998.0,988.0
0.0033220000000001165,998.5,983.5
0.0033230000000001167,997.5,986.5
0.003324000000000117,998.5,984.0
0.003325000000000117,998.0,989.0
0.003326000000000117,998.5,986.5
0.003327000000000117,998.5,989.0
0.0033280000000001173,997.5,988.5
0.0033290000000001175,998.5,989.5
0.0033300000000001176,998.5,988.0
0.0033310000000001177,998.0,988.0
0.003332000000000118,998.0,987.0
0.003333000000000118,997.5,988.0
0.003334000000000118,997.5,986.0
0.0033350000000001183,998.5,985.0
0.0033360000000001184,997.0,987.0
0.0033370000000001185,998.0,990.0
0.0033380000000001186,998.5,989.5
0.0033390000000001188,997.0,984.0
0.003340000000000119,998.5,988.5
0.003341000000000119,998.0,990.5
0.003342000000000119,997.5,991.5
0.0033430000000001193,998.0,986.5
0.0033440000000001194,997.0,987.0
0.0033450000000001196,998.0,989.5
0.0033460000000001197,996.5,983.5
0.00334700000000012,996.5,988.0
0.00334800000000012,997.0,987.5
0.00334900000000012,998.5,990.0
0.0033500000000001202,998.5,987.5
0.0033510000000001204,998.0,989.5
0.0033520000000001205,998.0,989.0
0.0033530000000001206,997.5,987.5
0.0033540000000001208,998.5,987.5
0.003355000000000121,998.0,987.0
0.003356000000000121,998.0,990.5
0.003357000000000121,996.5,991.5
0.0033580000000001213,997.5,990.5
0.0033590000000001214,998.5,986.5
0.0033600000000001216,996.5,988.0
0.0033610000000001217,998.5,989.0
0.003362000000000122,998.0,989.0
0.003363000000000122,998.5,987.5
0.003364000000000122,997.0,989.0
0.0033650000000001222,998.0,990.5
0.0033660000000001224,997.5,987.5
0.0033670000000001225,997.5,992.5
0.0033680000000001226,998.5,990.0
0.0033690000000001228,996.5,989.5
0.003370000000000123,998.0,989.0
0.003371000000000123,998.0,987.5
0.003372000000000123,998.5,989.0
0.0033730000000001233,997.0,991.0
0.0033740000000001234,998.5,987.5
0.0033750000000001236,997.0,987.5
0.0033760000000001237,997.0,992.5
0.003377000000000124,997.0,991.5
0.003378000000000124,998.5,993.0
0.003379000000000124,997.0,991.0
0.0033800000000001242,998.5,988.0
0.0033810000000001244,998.5,990.0
0.0033820000000001245,998.5,988.5
0.0033830000000001246,999.0,988.5
0.0033840000000001248,997.5,988.0
0.003385000000000125,997.5,987.0
0.003386000000000125,997.0,988.5
0.003387000000000125,997.5,991.5
0.0033880000000001253,998.5,989.5
0.0033890000000001254,998.5,990.5
0.0033900000000001256,999.0,987.0
0.0033910000000001257,997.0,986.5
0.003392000000000126,998.0,993.5
0.003393000000000126,998.0,990.0
0.003394000000000126,997.5,988.5
0.003395000000000126,999.0,989.5
0.0033960000000001263,997.5,989.0
0.0033970000000001265,998.5,991.0
0.0033980000000001266,997.5,992.0
0.0033990000000001267,999.0,987.5
0.003400000000000127,997.0,990.0
0.003401000000000127,998.0,991.5
0.003402000000000127,997.5,986.0
0.0034030000000001273,997.5,990.5
0.0034040000000001274,997.0,990.0
0.0034050000000001275,998.5,989.0
0.0034060000000001277,998.0,989.0
0.003407000000000128,996.0,989.5
0.003408000000000128,999.0,992.5
0.003409000000000128,997.0,989.5
0.003410000000000128,998.0,992.5
0.0034110000000001283,998.0,989.0
0.0034120000000001285,997.5,989.5
0.0034130000000001286,997.5,987.0
0.0034140000000001287,999.0,991.5
0.003415000000000129,998.0,992.5
0.003416000000000129,998.5,987.5
0.003417000000000129,997.5,989.5
0.0034180000000001293,998.0,989.0
0.0034190000000001294,997.5,993.5
0.0034200000000001295,998.5,992.5
0.0034210000000001297,998.0,988.5
0.00342200000000013,998.5,988.5
0.00342300000000013,998.5,988.5
0.00342400000000013,997.5,986.5
0.00342500000000013,998.5,991.0
0.0034260000000001303,998.5,988.0
0.0034270000000001305,997.0,991.0
0.0034280000000001306,997.5,989.5
0.0034290000000001307,998.0,990.5
0.003430000000000131,999.0,990.5
0.003431000000000131,998.5,988.0
0.003432000000000131,998.0,988.5
0.0034330000000001313,997.5,987.5
0.0034340000000001314,999.0,987.5
0.0034350000000001315,998.5,990.5
0.0034360000000001317,997.5,989.0
0.003437000000000132,997.5,989.5
0.003438000000000132,997.0,991.0
0.003439000000000132,997.5,989.5
0.003440000000000132,998.0,992.0
0.0034410000000001323,998.5,990.0
0.0034420000000001325,998.5,989.0
0.0034430000000001326,997.0,988.5
0.0034440000000001327,998.5,989.5
0.003445000000000133,998.0,988.0
0.003446000000000133,999.0,990.0
0.003447000000000133,998.5,990.5
0.0034480000000001332,998.5,988.0
0.0034490000000001334,998.0,987.5
0.0034500000000001335,999.0,989.5
0.0034510000000001336,998.5,991.5
0.0034520000000001338,998.5,989.5
0.003453000000000134,998.0,990.5
0.003454000000000134,998.0,990.5
0.003455000000000134,997.0,990.5
0.0034560000000001343,998.5,991.0
0.0034570000000001344,998.5,990.5
0.0034580000000001346,998.5,988.5
0.0034590000000001347,998.0,990.5
0.003460000000000135,999.0,991.0
0.003461000000000135,998.5,989.5
0.003462000000000135,998.5,993.0
0.0034630000000001352,996.0,989.0
0.0034640000000001354,997.5,989.5
0.0034650000000001355,998.0,996.0
0.0034660000000001356,999.0,989.5
0.0034670000000001358,998.0,987.5
0.003468000000000136,998.0,987.0
0.003469000000000136,999.0,989.5
0.003470000000000136,998.5,991.0
0.0034710000000001363,997.0,993.0
0.0034720000000001364,997.5,991.0
0.0034730000000001366,998.0,988.0
0.0034740000000001367,999.0,987.5
0.003475000000000137,998.0,992.0
0.003476000000000137,997.0,990.5
0.003477000000000137,998.5,991.5
0.0034780000000001372,997.5,991.5
0.0034790000000001374,998.0,992.5
0.0034800000000001375,998.0,992.5
0.0034810000000001376,998.5,991.0
0.0034820000000001378,998.5,991.0
0.003483000000000138,998.5,993.5
0.003484000000000138,999.0,993.0
0.003485000000000138,999.0,989.5
0.0034860000000001383,997.5,990.5
0.0034870000000001384,998.5,989.0
0.0034880000000001386,999.0,990.0
0.0034890000000001387,998.5,993.0
0.003490000000000139,998.5,992.0
0.003491000000000139,999.0,991.0
0.003492000000000139,999.0,992.5
0.0034930000000001392,997.0,991.5
0.0034940000000001394,998.5,993.0
0.0034950000000001395,999.0,994.5
0.0034960000000001396,998.0,989.5
0.0034970000000001398,999.0,991.0
0.00349800000000014,999.0,989.0
0.00349900000000014,998.5,989.5
0.00350000000000014,997.0,989.5
0.0035010000000001403,998.5,992.0
0.0035020000000001404,997.5,991.0
0.0035030000000001405,998.0,989.5
0.0035040000000001407,998.0,988.5
0.003505000000000141,997.5,992.5
0.003506000000000141,998.5,990.5
0.003507000000000141,998.5,990.5
0.003508000000000141,998.0,988.5
0.0035090000000001413,996.0,991.0
0.0035100000000001415,999.0,993.5
0.0035110000000001416,997.0,990.0
0.0035120000000001417,998.0,991.0
0.003513000000000142,996.5,988.0
0.003514000000000142,998.0,993.0
0.003515000000000142,998.0,989.5
0.0035160000000001423,999.0,991.0
0.0035170000000001424,998.0,991.5
0.0035180000000001425,998.5,987.5
0.0035190000000001427,997.5,990.0
0.003520000000000143,997.0,990.5
0.003521000000000143,997.5,992.0
0.003522000000000143,998.0,990.0
0.003523000000000143,997.0,990.5
0.0035240000000001433,998.0,992.0
0.0035250000000001435,997.5,994.0
0.0035260000000001436,997.5,992.0
0.0035270000000001437,999.0,990.0
0.003528000000000144,998.5,992.0
0.003529000000000144,999.0,990.5
0.003530000000000144,997.0,993.0
0.0035310000000001443,996.0,989.5
0.0035320000000001444,998.5,987.5
0.0035330000000001445,996.0,993.0
0.0035340000000001447,998.5,991.0
0.003535000000000145,998.0,989.0
0.003536000000000145,999.0,992.0
0.003537000000000145,998.0,989.5
0.003538000000000145,998.5,990.5
0.0035390000000001453,998.5,991.5
0.0035400000000001455,998.5,993.5
0.0035410000000001456,998.5,991.0
0.0035420000000001457,997.5,992.5
0.003543000000000146,998.5,990.5
0.003544000000000146,998.5,993.0
0.003545000000000146,997.5,992.5
0.0035460000000001463,998.5,991.5
0.0035470000000001464,998.5,991.0
0.0035480000000001465,998.5,992.0
0.0035490000000001467,998.0,989.5
0.003550000000000147,999.0,993.0
0.003551000000000147,999.0,987.0
0.003552000000000147,998.0,991.5
0.003553000000000147,999.0,988.0
0.0035540000000001473,996.5,993.5
0.0035550000000001475,998.5,988.0
0.0035560000000001476,999.0,993.0
0.0035570000000001477,998.5,988.5
0.003558000000000148,997.0,990.0
0.003559000000000148,997.0,992.5
0.003560000000000148,998.0,988.5
0.0035610000000001482,999.0,990.5
0.0035620000000001484,998.5,992.0
0.0035630000000001485,997.0,991.0
0.0035640000000001486,998.0,992.0
0.0035650000000001488,998.5,993.0
0.003566000000000149,997.0,994.0
0.003567000000000149,997.5,991.5
0.003568000000000149,997.5,992.0
0.0035690000000001493,998.5,991.5
0.0035700000000001494,996.5,993.5
0.0035710000000001496,998.5,990.5
0.0035720000000001497,998.5,989.0
0.00357300000000015,998.5,992.0
0.00357400000000015,999.0,991.5
0.00357500000000015,998.5,993.0
0.0035760000000001502,998.5,990.0
0.0035770000000001504,998.5,990.0
0.0035780000000001505,999.0,991.0
0.0035790000000001506,998.5,993.0
0.0035800000000001508,999.0,991.5
0.003581000000000151,998.5,993.0
0.003582000000000151,998.5,989.5
0.003583000000000151,998.5,988.0
0.0035840000000001513,998.0,993.0
0.0035850000000001514,998.5,993.5
0.0035860000000001516,998.5,991.5
0.0035870000000001517,999.0,990.0
0.003588000000000152,998.5,988.0
0.003589000000000152,998.5,993.0
0.003590000000000152,998.0,989.5
0.0035910000000001522,998.5,987.5
0.0035920000000001524,998.5,991.5
0.0035930000000001525,998.0,989.5
0.0035940000000001526,998.5,990.0
0.0035950000000001528,998.5,991.0
0.003596000000000153,998.0,994.0
0.003597000000000153,998.5,993.0
0.003598000000000153,998.5,992.5
0.0035990000000001533,999.0,989.0
0.0036000000000001534,998.0,991.5
0.0036010000000001536,999.0,990.0
0.0036020000000001537,999.0,992.0
0.003603000000000154,999.0,991.5
0.003604000000000154,999.0,990.5
0.003605000000000154,996.5,991.0
0.0036060000000001542,997.5,990.5
0.0036070000000001544,998.5,988.0
0.0036080000000001545,998.5,994.0
0.0036090000000001546,998.0,990.5
0.0036100000000001548,998.5,990.0
0.003611000000000155,997.0,990.0
0.003612000000000155,998.5,993.5
0.003613000000000155,998.5,989.0
0.0036140000000001553,998.5,992.5
0.0036150000000001554,998.5,989.0
0.0036160000000001555,999.0,990.5
0.0036170000000001557,997.0,992.5
0.003618000000000156,998.5,992.0
0.003619000000000156,998.5,992.0
0.003620000000000156,998.5,992.5
0.003621000000000156,999.0,992.0
0.0036220000000001563,999.0,991.0
0.0036230000000001565,997.5,989.0
0.0036240000000001566,999.0,986.5
0.0036250000000001567,998.0,994.0
0.003626000000000157,998.0,990.0
0.003627000000000157,998.5,991.5
0.003628000000000157,999.0,992.5
0.0036290000000001573,999.0,994.0
0.0036300000000001574,999.0,995.0
0.0036310000000001575,998.5,991.0
0.0036320000000001577,998.0,990.5
0.003633000000000158,997.5,992.0
0.003634000000000158,998.0,993.0
0.003635000000000158,998.5,991.5
0.003636000000000158,997.5,991.0
0.0036370000000001583,999.0,993.0
0.0036380000000001585,998.5,989.5
0.0036390000000001586,998.5,994.0
0.0036400000000001587,998.0,989.5
0.003641000000000159,998.0,992.5
0.003642000000000159,998.5,991.0
0.003643000000000159,998.0,991.5
0.0036440000000001593,998.5,992.5
0.0036450000000001594,997.5,994.0
0.0036460000000001595,999.0,992.5
0.0036470000000001597,998.5,990.0
0.00364800000000016,998.5,992.5
0.00364900000000016,998.5,992.0
0.00365000000000016,998.5,993.0
0.00365100000000016,997.5,990.5
0.0036520000000001603,998.5,992.5
0.0036530000000001605,998.5,988.5
0.0036540000000001606,998.5,994.5
0.0036550000000001607,999.0,990.5
0.003656000000000161,998.0,992.5
0.003657000000000161,999.0,989.5
0.003658000000000161,998.5,993.5
0.0036590000000001613,998.5,992.0
0.0036600000000001614,998.5,989.0
0.0036610000000001615,998.0,991.5
0.0036620000000001617,999.0,991.0
0.003663000000000162,997.5,991.0
0.003664000000000162,998.0,992.5
0.003665000000000162,998.5,990.5
0.003666000000000162,998.5,992.0
0.0036670000000001623,998.0,992.0
0.0036680000000001624,998.0,994.0
0.0036690000000001626,998.5,991.5
0.0036700000000001627,998.5,992.5
0.003671000000000163,997.5,995.5
0.003672000000000163,999.0,995.5
0.003673000000000163,998.5,991.0
0.0036740000000001632,997.5,992.0
0.0036750000000001634,997.5,993.5
0.0036760000000001635,999.0,994.5
0.0036770000000001636,998.5,994.0
0.0036780000000001638,998.5,990.5
0.003679000000000164,998.5,994.0
0.003680000000000164,998.5,992.0
0.003681000000000164,999.0,991.5
0.0036820000000001643,998.5,992.5
0.0036830000000001644,998.5,991.0
0.0036840000000001646,999.0,991.5
0.0036850000000001647,998.5,994.0
0.003686000000000165,999.0,992.0
0.003687000000000165,998.5,994.0
0.003688000000000165,999.0,993.0
0.0036890000000001652,998.5,990.5
0.0036900000000001654,998.5,994.0
0.0036910000000001655,998.0,991.5
0.0036920000000001656,999.0,994.0
0.0036930000000001658,999.0,988.5
0.003694000000000166,998.5,992.0
0.003695000000000166,999.0,992.0
0.003696000000000166,999.0,992.0
0.0036970000000001663,998.5,992.5
0.0036980000000001664,998.0,995.0
0.0036990000000001666,999.0,991.5
0.0037000000000001667,997.5,991.5
0.003701000000000167,999.0,993.0
0.003702000000000167,999.0,993.0
0.003703000000000167,998.0,990.5
